Red,Green,Blue,Main Color
70,60,80,Brown
70,60,90,Purple
70,60,100,Purple
70,60,110,Purple
70,60,120,Purple
70,60,130,Purple
70,60,140,Purple
70,60,150,Purple
70,60,160,Purple
70,60,170,Purple
70,60,180,Purple
70,60,190,Purple
70,60,200,Blue
70,60,210,Blue
70,60,220,Blue
70,60,230,Blue
70,60,240,Blue
70,60,250,Blue
70,70,0,Brown
70,70,10,Brown
70,70,20,Brown
70,70,30,Brown
70,70,40,Brown
70,70,50,Brown
70,70,60,Brown
70,70,70,Brown
70,70,80,Brown
70,70,90,Purple
70,70,100,Purple
70,70,110,Purple
70,70,120,Purple
70,70,130,Purple
70,70,140,Purple
70,70,150,Purple
70,70,160,Purple
70,70,170,Purple
70,70,180,Purple
70,70,190,Purple
70,70,200,Blue
70,70,210,Blue
70,70,220,Blue
70,70,230,Blue
70,70,240,Blue
70,70,250,Blue
70,80,0,Brown
70,80,10,Brown
70,80,20,Brown
70,80,30,Brown
70,80,40,Brown
70,80,50,Brown
70,80,60,Brown
70,80,70,Brown
70,80,80,Brown
70,80,90,Brown
70,80,100,Purple
70,80,110,Purple
70,80,120,Purple
70,80,130,Purple
70,80,140,Purple
70,80,150,Purple
70,80,160,Purple
70,80,170,Purple
70,80,180,Purple
70,80,190,Purple
70,80,200,Blue
70,80,210,Blue
70,80,220,Blue
70,80,230,Blue
70,80,240,Blue
70,80,250,Blue
70,90,0,Brown
70,90,10,Brown
70,90,20,Brown
70,90,30,Brown
70,90,40,Brown
70,90,50,Brown
70,90,60,Brown
70,90,70,Brown
70,90,80,Brown
70,90,90,Brown
70,90,100,Brown
70,90,110,Purple
70,90,120,Purple
70,90,130,Purple
70,90,140,Purple
70,90,150,Purple
70,90,160,Purple
70,90,170,Purple
70,90,180,Purple
70,90,190,Purple
70,90,200,Blue
70,90,210,Blue
70,90,220,Blue
70,90,230,Blue
70,90,240,Blue
70,90,250,Blue
70,100,0,Brown
70,100,10,Brown
70,100,20,Brown
70,100,30,Brown
70,100,40,Brown
70,100,50,Brown
70,100,60,Brown
70,100,70,Brown
70,100,80,Brown
70,100,90,Brown
70,100,100,Brown
70,100,110,Purple
70,100,120,Purple
70,100,130,Purple
70,100,140,Purple
70,100,150,Purple
70,100,160,Purple
70,100,170,Purple
70,100,180,Purple
70,100,190,Purple
70,100,200,Blue
70,100,210,Blue
70,100,220,Blue
70,100,230,Blue
70,100,240,Blue
70,100,250,Blue
70,110,0,Brown
70,110,10,Brown
70,110,20,Brown
70,110,30,Brown
70,110,40,Brown
70,110,50,Brown
70,110,60,Brown
70,110,70,Brown
70,110,80,Brown
70,110,90,Brown
70,110,100,Brown
70,110,110,Brown
70,110,120,Purple
70,110,130,Purple
70,110,140,Purple
70,110,150,Purple
70,110,160,Purple
70,110,170,Purple
70,110,180,Purple
70,110,190,Purple
70,110,200,Blue
70,110,210,Blue
70,110,220,Blue
70,110,230,Blue
70,110,240,Blue
70,110,250,Blue
70,120,0,Brown
70,120,10,Brown
70,120,20,Brown
70,120,30,Brown
70,120,40,Brown
70,120,50,Brown
70,120,60,Brown
70,120,70,Brown
70,120,80,Brown
70,120,90,Brown
70,120,100,Brown
70,120,110,Brown
70,120,120,Brown
70,120,130,Purple
70,120,140,Purple
70,120,150,Purple
70,120,160,Purple
70,120,170,Purple
70,120,180,Purple
70,120,190,Purple
70,120,200,Blue
70,120,210,Blue
70,120,220,Blue
70,120,230,Blue
70,120,240,Blue
70,120,250,Blue
70,130,0,Brown
70,130,10,Brown
70,130,20,Brown
70,130,30,Brown
70,130,40,Brown
70,130,50,Brown
70,130,60,Brown
70,130,70,Brown
70,130,80,Brown
70,130,90,Brown
70,130,100,Brown
70,130,110,Brown
70,130,120,Brown
70,130,130,Purple
70,130,140,Purple
70,130,150,Purple
70,130,160,Purple
70,130,170,Purple
70,130,180,Purple
70,130,190,Purple
70,130,200,Blue
70,130,210,Blue
70,130,220,Blue
70,130,230,Blue
70,130,240,Blue
70,130,250,Blue
70,140,0,Brown
70,140,10,Brown
70,140,20,Brown
70,140,30,Brown
70,140,40,Brown
70,140,50,Brown
70,140,60,Brown
70,140,70,Brown
70,140,80,Brown
70,140,90,Brown
70,140,100,Brown
70,140,110,Brown
70,140,120,Brown
70,140,130,Brown
70,140,140,Purple
70,140,150,Purple
70,140,160,Purple
70,140,170,Purple
70,140,180,Purple
70,140,190,Purple
70,140,200,Blue
70,140,210,Blue
70,140,220,Blue
70,140,230,Blue
70,140,240,Blue
70,140,250,Blue
70,150,0,Brown
70,150,10,Brown
70,150,20,Brown
70,150,30,Brown
70,150,40,Brown
70,150,50,Brown
70,150,60,Brown
70,150,70,Brown
70,150,80,Brown
70,150,90,Brown
70,150,100,Brown
70,150,110,Brown
70,150,120,Brown
70,150,130,Brown
70,150,140,Brown
70,150,150,Purple
70,150,160,Purple
70,150,170,Purple
70,150,180,Purple
70,150,190,Purple
70,150,200,Blue
70,150,210,Blue
70,150,220,Blue
70,150,230,Blue
70,150,240,Blue
70,150,250,Blue
70,160,0,Brown
70,160,10,Brown
70,160,20,Brown
70,160,30,Brown
70,160,40,Brown
70,160,50,Brown
70,160,60,Brown
70,160,70,Brown
70,160,80,Brown
70,160,90,Brown
70,160,100,Brown
70,160,110,Brown
70,160,120,Brown
70,160,130,Brown
70,160,140,Brown
70,160,150,Purple
70,160,160,Purple
70,160,170,Purple
70,160,180,Purple
70,160,190,Purple
70,160,200,Blue
70,160,210,Blue
70,160,220,Blue
70,160,230,Blue
70,160,240,Blue
70,160,250,Blue
70,170,0,Green
70,170,10,Green
70,170,20,Green
70,170,30,Green
70,170,40,Green
70,170,50,Green
70,170,60,Green
70,170,70,Green
70,170,80,Green
70,170,90,Brown
70,170,100,Brown
70,170,110,Brown
70,170,120,Brown
70,170,130,Brown
70,170,140,Brown
70,170,150,Brown
70,170,160,Purple
70,170,170,Purple
70,170,180,Purple
70,170,190,Pink
70,170,200,Pink
70,170,210,Pink
70,170,220,Pink
70,170,230,Blue
70,170,240,Blue
70,170,250,Blue
70,180,0,Green
70,180,10,Green
70,180,20,Green
70,180,30,Green
70,180,40,Green
70,180,50,Green
70,180,60,Green
70,180,70,Green
70,180,80,Green
70,180,90,Green
70,180,100,Green
70,180,110,Green
70,180,120,Green
70,180,130,Green
70,180,140,Green
70,180,150,Green
70,180,160,Green
70,180,170,Pink
70,180,180,Pink
70,180,190,Pink
70,180,200,Pink
70,180,210,Pink
70,180,220,Pink
70,180,230,Pink
70,180,240,Pink
70,180,250,Pink
70,190,0,Green
70,190,10,Green
70,190,20,Green
70,190,30,Green
70,190,40,Green
70,190,50,Green
70,190,60,Green
70,190,70,Green
70,190,80,Green
70,190,90,Green
70,190,100,Green
70,190,110,Green
70,190,120,Green
70,190,130,Green
70,190,140,Green
70,190,150,Green
70,190,160,Green
70,190,170,Pink
70,190,180,Pink
70,190,190,Pink
70,190,200,Pink
70,190,210,Pink
70,190,220,Pink
70,190,230,Pink
70,190,240,Pink
70,190,250,Pink
70,200,0,Green
70,200,10,Green
70,200,20,Green
70,200,30,Green
70,200,40,Green
70,200,50,Green
70,200,60,Green
70,200,70,Green
70,200,80,Green
70,200,90,Green
70,200,100,Green
70,200,110,Green
70,200,120,Green
70,200,130,Green
70,200,140,Green
70,200,150,Green
70,200,160,Green
70,200,170,Pink
70,200,180,Pink
70,200,190,Pink
70,200,200,Pink
70,200,210,Pink
70,200,220,Pink
70,200,230,Pink
70,200,240,Pink
70,200,250,Pink
70,210,0,Green
70,210,10,Green
70,210,20,Green
70,210,30,Green
70,210,40,Green
70,210,50,Green
70,210,60,Green
70,210,70,Green
70,210,80,Green
70,210,90,Green
70,210,100,Green
70,210,110,Green
70,210,120,Green
70,210,130,Green
70,210,140,Green
70,210,150,Green
70,210,160,Green
70,210,170,Pink
70,210,180,Pink
70,210,190,Pink
70,210,200,Pink
70,210,210,Pink
70,210,220,Pink
70,210,230,Pink
70,210,240,Pink
70,210,250,White
70,220,0,Green
70,220,10,Green
70,220,20,Green
70,220,30,Green
70,220,40,Green
70,220,50,Green
70,220,60,Green
70,220,70,Green
70,220,80,Green
70,220,90,Green
70,220,100,Green
70,220,110,Green
70,220,120,Green
70,220,130,Green
70,220,140,Green
70,220,150,Green
70,220,160,Green
70,220,170,Green
70,220,180,Pink
70,220,190,Pink
70,220,200,Pink
70,220,210,Pink
70,220,220,Pink
70,220,230,Pink
70,220,240,White
70,220,250,White
70,230,0,Green
70,230,10,Green
70,230,20,Green
70,230,30,Green
70,230,40,Green
70,230,50,Green
70,230,60,Green
70,230,70,Green
70,230,80,Green
70,230,90,Green
70,230,100,Green
70,230,110,Green
70,230,120,Green
70,230,130,Green
70,230,140,Green
70,230,150,Green
70,230,160,Green
70,230,170,Green
70,230,180,Pink
70,230,190,Pink
70,230,200,Pink
70,230,210,Pink
70,230,220,Pink
70,230,230,White
70,230,240,White
70,230,250,White
70,240,0,Green
70,240,10,Green
70,240,20,Green
70,240,30,Green
70,240,40,Green
70,240,50,Green
70,240,60,Green
70,240,70,Green
70,240,80,Green
70,240,90,Green
70,240,100,Green
70,240,110,Green
70,240,120,Green
70,240,130,Green
70,240,140,Green
70,240,150,Green
70,240,160,Green
70,240,170,Green
70,240,180,Pink
70,240,190,Pink
70,240,200,Pink
70,240,210,White
70,240,220,White
70,240,230,White
70,240,240,White
70,240,250,White
70,250,0,Green
70,250,10,Green
70,250,20,Green
70,250,30,Green
70,250,40,Green
70,250,50,Green
70,250,60,Green
70,250,70,Green
70,250,80,Green
70,250,90,Green
70,250,100,Green
70,250,110,Green
70,250,120,Green
70,250,130,Green
70,250,140,Green
70,250,150,Green
70,250,160,Green
70,250,170,Green
70,250,180,Green
70,250,190,Pink
70,250,200,White
70,250,210,White
70,250,220,White
70,250,230,White
70,250,240,White
70,250,250,White
80,0,0,Black
80,0,10,Black
80,0,20,Black
80,0,30,Black
80,0,40,Black
80,0,50,Purple
80,0,60,Purple
80,0,70,Purple
80,0,80,Purple
80,0,90,Purple
80,0,100,Purple
80,0,110,Purple
80,0,120,Purple
80,0,130,Purple
80,0,140,Purple
80,0,150,Purple
80,0,160,Purple
80,0,170,Purple
80,0,180,Purple
80,0,190,Purple
80,0,200,Purple
80,0,210,Blue
80,0,220,Blue
80,0,230,Blue
80,0,240,Blue
80,0,250,Blue
80,10,0,Black
80,10,10,Black
80,10,20,Black
80,10,30,Brown
80,10,40,Brown
80,10,50,Brown
80,10,60,Purple
80,10,70,Purple
80,10,80,Purple
80,10,90,Purple
80,10,100,Purple
80,10,110,Purple
80,10,120,Purple
80,10,130,Purple
80,10,140,Purple
80,10,150,Purple
80,10,160,Purple
80,10,170,Purple
80,10,180,Purple
80,10,190,Purple
80,10,200,Purple
80,10,210,Blue
80,10,220,Blue
80,10,230,Blue
80,10,240,Blue
80,10,250,Blue
80,20,0,Brown
80,20,10,Brown
80,20,20,Brown
80,20,30,Brown
80,20,40,Brown
80,20,50,Brown
80,20,60,Purple
80,20,70,Purple
80,20,80,Purple
80,20,90,Purple
80,20,100,Purple
80,20,110,Purple
80,20,120,Purple
80,20,130,Purple
80,20,140,Purple
80,20,150,Purple
80,20,160,Purple
80,20,170,Purple
80,20,180,Purple
80,20,190,Purple
80,20,200,Purple
80,20,210,Blue
80,20,220,Blue
80,20,230,Blue
80,20,240,Blue
80,20,250,Blue
80,30,0,Brown
80,30,10,Brown
80,30,20,Brown
80,30,30,Brown
80,30,40,Brown
80,30,50,Brown
80,30,60,Brown
80,30,70,Purple
80,30,80,Purple
80,30,90,Purple
80,30,100,Purple
80,30,110,Purple
80,30,120,Purple
80,30,130,Purple
80,30,140,Purple
80,30,150,Purple
80,30,160,Purple
80,30,170,Purple
80,30,180,Purple
80,30,190,Purple
80,30,200,Purple
80,30,210,Blue
80,30,220,Blue
80,30,230,Blue
80,30,240,Blue
80,30,250,Blue
80,40,0,Brown
80,40,10,Brown
80,40,20,Brown
80,40,30,Brown
80,40,40,Brown
80,40,50,Brown
80,40,60,Brown
80,40,70,Brown
80,40,80,Purple
80,40,90,Purple
80,40,100,Purple
80,40,110,Purple
80,40,120,Purple
80,40,130,Purple
80,40,140,Purple
80,40,150,Purple
80,40,160,Purple
80,40,170,Purple
80,40,180,Purple
80,40,190,Purple
80,40,200,Purple
80,40,210,Blue
80,40,220,Blue
80,40,230,Blue
80,40,240,Blue
80,40,250,Blue
80,50,0,Brown
80,50,10,Brown
80,50,20,Brown
80,50,30,Brown
80,50,40,Brown
80,50,50,Brown
80,50,60,Brown
80,50,70,Brown
80,50,80,Purple
80,50,90,Purple
80,50,100,Purple
80,50,110,Purple
80,50,120,Purple
80,50,130,Purple
80,50,140,Purple
80,50,150,Purple
80,50,160,Purple
80,50,170,Purple
80,50,180,Purple
80,50,190,Purple
80,50,200,Purple
80,50,210,Blue
80,50,220,Blue
80,50,230,Blue
80,50,240,Blue
80,50,250,Blue
80,60,0,Brown
80,60,10,Brown
80,60,20,Brown
80,60,30,Brown
80,60,40,Brown
80,60,50,Brown
80,60,60,Brown
80,60,70,Brown
80,60,80,Brown
80,60,90,Purple
80,60,100,Purple
80,60,110,Purple
80,60,120,Purple
80,60,130,Purple
80,60,140,Purple
80,60,150,Purple
80,60,160,Purple
80,60,170,Purple
80,60,180,Purple
80,60,190,Purple
80,60,200,Purple
80,60,210,Blue
80,60,220,Blue
80,60,230,Blue
80,60,240,Blue
80,60,250,Blue
80,70,0,Brown
80,70,10,Brown
80,70,20,Brown
80,70,30,Brown
80,70,40,Brown
80,70,50,Brown
80,70,60,Brown
80,70,70,Brown
80,70,80,Brown
80,70,90,Brown
80,70,100,Purple
80,70,110,Purple
80,70,120,Purple
80,70,130,Purple
80,70,140,Purple
80,70,150,Purple
80,70,160,Purple
80,70,170,Purple
80,70,180,Purple
80,70,190,Purple
80,70,200,Purple
80,70,210,Blue
80,70,220,Blue
80,70,230,Blue
80,70,240,Blue
80,70,250,Blue
80,80,0,Brown
80,80,10,Brown
80,80,20,Brown
80,80,30,Brown
80,80,40,Brown
80,80,50,Brown
80,80,60,Brown
80,80,70,Brown
80,80,80,Brown
80,80,90,Brown
80,80,100,Purple
80,80,110,Purple
80,80,120,Purple
80,80,130,Purple
80,80,140,Purple
80,80,150,Purple
80,80,160,Purple
80,80,170,Purple
80,80,180,Purple
80,80,190,Purple
80,80,200,Purple
80,80,210,Blue
80,80,220,Blue
80,80,230,Blue
80,80,240,Blue
80,80,250,Blue
80,90,0,Brown
80,90,10,Brown
80,90,20,Brown
80,90,30,Brown
80,90,40,Brown
80,90,50,Brown
80,90,60,Brown
80,90,70,Brown
80,90,80,Brown
80,90,90,Brown
80,90,100,Brown
80,90,110,Purple
80,90,120,Purple
80,90,130,Purple
80,90,140,Purple
80,90,150,Purple
80,90,160,Purple
80,90,170,Purple
80,90,180,Purple
80,90,190,Purple
80,90,200,Purple
80,90,210,Blue
80,90,220,Blue
80,90,230,Blue
80,90,240,Blue
80,90,250,Blue
80,100,0,Brown
80,100,10,Brown
80,100,20,Brown
80,100,30,Brown
80,100,40,Brown
80,100,50,Brown
80,100,60,Brown
80,100,70,Brown
80,100,80,Brown
80,100,90,Brown
80,100,100,Brown
80,100,110,Purple
80,100,120,Purple
80,100,130,Purple
80,100,140,Purple
80,100,150,Purple
80,100,160,Purple
80,100,170,Purple
80,100,180,Purple
80,100,190,Purple
80,100,200,Purple
80,100,210,Blue
80,100,220,Blue
80,100,230,Blue
80,100,240,Blue
80,100,250,Blue
80,110,0,Brown
80,110,10,Brown
80,110,20,Brown
80,110,30,Brown
80,110,40,Brown
80,110,50,Brown
80,110,60,Brown
80,110,70,Brown
80,110,80,Brown
80,110,90,Brown
80,110,100,Brown
80,110,110,Brown
80,110,120,Purple
80,110,130,Purple
80,110,140,Purple
80,110,150,Purple
80,110,160,Purple
80,110,170,Purple
80,110,180,Purple
80,110,190,Purple
80,110,200,Purple
80,110,210,Blue
80,110,220,Blue
80,110,230,Blue
80,110,240,Blue
80,110,250,Blue
80,120,0,Brown
80,120,10,Brown
80,120,20,Brown
80,120,30,Brown
80,120,40,Brown
80,120,50,Brown
80,120,60,Brown
80,120,70,Brown
80,120,80,Brown
80,120,90,Brown
80,120,100,Brown
80,120,110,Brown
80,120,120,Brown
80,120,130,Purple
80,120,140,Purple
80,120,150,Purple
80,120,160,Purple
80,120,170,Purple
80,120,180,Purple
80,120,190,Purple
80,120,200,Purple
80,120,210,Blue
80,120,220,Blue
80,120,230,Blue
80,120,240,Blue
80,120,250,Blue
80,130,0,Brown
80,130,10,Brown
80,130,20,Brown
80,130,30,Brown
80,130,40,Brown
80,130,50,Brown
80,130,60,Brown
80,130,70,Brown
80,130,80,Brown
80,130,90,Brown
80,130,100,Brown
80,130,110,Brown
80,130,120,Brown
80,130,130,Purple
80,130,140,Purple
80,130,150,Purple
80,130,160,Purple
80,130,170,Purple
80,130,180,Purple
80,130,190,Purple
80,130,200,Purple
80,130,210,Blue
80,130,220,Blue
80,130,230,Blue
80,130,240,Blue
80,130,250,Blue
80,140,0,Brown
80,140,10,Brown
80,140,20,Brown
80,140,30,Brown
80,140,40,Brown
80,140,50,Brown
80,140,60,Brown
80,140,70,Brown
80,140,80,Brown
80,140,90,Brown
80,140,100,Brown
80,140,110,Brown
80,140,120,Brown
80,140,130,Brown
80,140,140,Purple
80,140,150,Purple
80,140,160,Purple
80,140,170,Purple
80,140,180,Purple
80,140,190,Purple
80,140,200,Purple
80,140,210,Blue
80,140,220,Blue
80,140,230,Blue
80,140,240,Blue
80,140,250,Blue
80,150,0,Brown
80,150,10,Brown
80,150,20,Brown
80,150,30,Brown
80,150,40,Brown
80,150,50,Brown
80,150,60,Brown
80,150,70,Brown
80,150,80,Brown
80,150,90,Brown
80,150,100,Brown
80,150,110,Brown
80,150,120,Brown
80,150,130,Brown
80,150,140,Brown
80,150,150,Purple
80,150,160,Purple
80,150,170,Purple
80,150,180,Purple
80,150,190,Purple
80,150,200,Purple
80,150,210,Blue
80,150,220,Blue
80,150,230,Blue
80,150,240,Blue
80,150,250,Blue
80,160,0,Brown
80,160,10,Brown
80,160,20,Brown
80,160,30,Brown
80,160,40,Brown
80,160,50,Brown
80,160,60,Brown
80,160,70,Brown
80,160,80,Brown
80,160,90,Brown
80,160,100,Brown
80,160,110,Brown
80,160,120,Brown
80,160,130,Brown
80,160,140,Brown
80,160,150,Purple
80,160,160,Purple
80,160,170,Purple
80,160,180,Purple
80,160,190,Purple
80,160,200,Pink
80,160,210,Pink
80,160,220,Pink
80,160,230,Pink
80,160,240,Blue
80,160,250,Blue
80,170,0,Green
80,170,10,Green
80,170,20,Brown
80,170,30,Brown
80,170,40,Brown
80,170,50,Brown
80,170,60,Brown
80,170,70,Brown
80,170,80,Brown
80,170,90,Brown
80,170,100,Brown
80,170,110,Brown
80,170,120,Brown
80,170,130,Brown
80,170,140,Brown
80,170,150,Brown
80,170,160,Purple
80,170,170,Pink
80,170,180,Pink
80,170,190,Pink
80,170,200,Pink
80,170,210,Pink
80,170,220,Pink
80,170,230,Pink
80,170,240,Pink
80,170,250,Pink
80,180,0,Green
80,180,10,Green
80,180,20,Green
80,180,30,Green
80,180,40,Green
80,180,50,Green
80,180,60,Green
80,180,70,Green
80,180,80,Green
80,180,90,Green
80,180,100,Green
80,180,110,Brown
80,180,120,Brown
80,180,130,Brown
80,180,140,Brown
80,180,150,Brown
80,180,160,Pink
80,180,170,Pink
80,180,180,Pink
80,180,190,Pink
80,180,200,Pink
80,180,210,Pink
80,180,220,Pink
80,180,230,Pink
80,180,240,Pink
80,180,250,Pink
80,190,0,Green
80,190,10,Green
80,190,20,Green
80,190,30,Green
80,190,40,Green
80,190,50,Green
80,190,60,Green
80,190,70,Green
80,190,80,Green
80,190,90,Green
80,190,100,Green
80,190,110,Green
80,190,120,Green
80,190,130,Green
80,190,140,Green
80,190,150,Green
80,190,160,Pink
80,190,170,Pink
80,190,180,Pink
80,190,190,Pink
80,190,200,Pink
80,190,210,Pink
80,190,220,Pink
80,190,230,Pink
80,190,240,Pink
80,190,250,Pink
80,200,0,Green
80,200,10,Green
80,200,20,Green
80,200,30,Green
80,200,40,Green
80,200,50,Green
80,200,60,Green
80,200,70,Green
80,200,80,Green
80,200,90,Green
80,200,100,Green
80,200,110,Green
80,200,120,Green
80,200,130,Green
80,200,140,Green
80,200,150,Green
80,200,160,Pink
80,200,170,Pink
80,200,180,Pink
80,200,190,Pink
80,200,200,Pink
80,200,210,Pink
80,200,220,Pink
80,200,230,Pink
80,200,240,Pink
80,200,250,Pink
80,210,0,Green
80,210,10,Green
80,210,20,Green
80,210,30,Green
80,210,40,Green
80,210,50,Green
80,210,60,Green
80,210,70,Green
80,210,80,Green
80,210,90,Green
80,210,100,Green
80,210,110,Green
80,210,120,Green
80,210,130,Green
80,210,140,Green
80,210,150,Green
80,210,160,Pink
80,210,170,Pink
80,210,180,Pink
80,210,190,Pink
80,210,200,Pink
80,210,210,Pink
80,210,220,Pink
80,210,230,Pink
80,210,240,Pink
80,210,250,White
80,220,0,Green
80,220,10,Green
80,220,20,Green
80,220,30,Green
80,220,40,Green
80,220,50,Green
80,220,60,Green
80,220,70,Green
80,220,80,Green
80,220,90,Green
80,220,100,Green
80,220,110,Green
80,220,120,Green
80,220,130,Green
80,220,140,Green
80,220,150,Green
80,220,160,Green
80,220,170,Pink
80,220,180,Pink
80,220,190,Pink
80,220,200,Pink
80,220,210,Pink
80,220,220,Pink
80,220,230,Pink
80,220,240,White
80,220,250,White
80,230,0,Green
80,230,10,Green
80,230,20,Green
80,230,30,Green
80,230,40,Green
80,230,50,Green
80,230,60,Green
80,230,70,Green
80,230,80,Green
80,230,90,Green
80,230,100,Green
80,230,110,Green
80,230,120,Green
80,230,130,Green
80,230,140,Green
80,230,150,Green
80,230,160,Green
80,230,170,Pink
80,230,180,Pink
80,230,190,Pink
80,230,200,Pink
80,230,210,Pink
80,230,220,Pink
80,230,230,White
80,230,240,White
80,230,250,White
80,240,0,Green
80,240,10,Green
80,240,20,Green
80,240,30,Green
80,240,40,Green
80,240,50,Green
80,240,60,Green
80,240,70,Green
80,240,80,Green
80,240,90,Green
80,240,100,Green
80,240,110,Green
80,240,120,Green
80,240,130,Green
80,240,140,Green
80,240,150,Green
80,240,160,Green
80,240,170,Pink
80,240,180,Pink
80,240,190,Pink
80,240,200,Pink
80,240,210,White
80,240,220,White
80,240,230,White
80,240,240,White
80,240,250,White
80,250,0,Green
80,250,10,Green
80,250,20,Green
80,250,30,Green
80,250,40,Green
80,250,50,Green
80,250,60,Green
80,250,70,Green
80,250,80,Green
